,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22
2381,-146.0,81.0,-2.0,-42.0,1954.0,400.0,0.18552329,0.8282364,0.9321551,0.1719577,0.01652525,1.2442449,3.0902352,0.36488646,1.6671574,1.6623048,1.037792,-0.05480285,3.110241,2.2439432,21.671955,20.475708,-258.0,-31.0,-91.0,-570.0,-287.0,1843.0,4.171186,5.1607394,3.487312,7.5217047,-0.27079472,7.8303037,10.439177,23.697447,1.227121,0.11738434,0.9480702,-0.4934752,-0.024885884,0.7153573,-0.11332944,-0.9626641
2382,-352.0,25.0,25.0,89.0,-210.0,1649.0,0.115675956,0.8282364,1.1070321,1.9572018,0.39413992,1.1136401,3.062081,0.34328243,1.6671574,1.527206,0.99591917,-0.24055967,10.779163,4.992761,36.73918,39.2706,-413.0,-95.0,-160.0,-523.0,-113.0,2250.0,2.765928,3.1494818,3.4282095,4.855453,-2.0387714,4.5934114,6.7540383,13.742867,1.2747478,0.75618774,0.961709,-0.70851856,0.099798664,0.6444469,-0.21597317,-1.7320627
2383,-268.0,83.0,12.0,162.0,56.0,1601.0,0.115675956,0.8282364,1.0260649,1.8866427,0.19197413,1.1136401,3.0340843,0.26549876,1.158789,5.2568808,1.2706093,0.6430709,22.259396,9.966101,30.157822,29.463291,-487.0,-67.0,-190.0,-153.0,-265.0,2920.0,3.4920726,2.671903,1.2178265,1.1830697,-1.638215,2.8128917,6.1834645,9.2422495,1.3527391,1.0000433,0.93664944,-0.28676605,0.037163474,0.6797736,0.28283086,-2.138051
2384,-7.0,5.0,-1.0,2.0,-25.0,1140.0,0.3883432,1.0137068,1.052079,1.8866427,1.2252418,3.4591088,3.1470196,0.65562785,2.2536836,6.234611,2.2432632,3.0344293,23.237793,12.4234295,24.38915,24.86843,-436.0,-6.0,-211.0,-1006.0,-40.0,3236.0,1.6533073,1.3574727,0.8562051,0.7235645,-2.4650414,1.8693534,5.0325885,3.3823211,1.4680909,-0.015593896,0.9206464,-0.4934752,-0.024885884,0.6444469,-0.11332944,-1.5344609
2385,0.0,0.0,0.0,17.0,10.0,1009.0,0.78113025,1.0137068,1.1070321,2.2306676,1.8349859,5.0093393,4.251169,1.3563265,2.4377434,7.4337964,3.1867063,3.8055937,19.403563,12.145499,18.383589,19.593891,-240.0,-195.0,28.0,-12.0,2691.0,241.0,-1.2309331,0.692807,0.783143,0.7235645,-3.0753064,1.2666298,4.293332,0.78660965,1.3092324,-0.15037605,0.9274927,-0.1864424,-0.26711157,0.57455915,0.08753522,-1.3403915
2386,-1.0,0.0,0.0,17.0,22.0,1005.0,0.62537456,1.6531698,1.2941169,2.2306676,1.7401323,6.3835726,5.3863544,3.0600672,2.6980634,5.9099965,3.845287,4.1820602,15.636905,9.884168,11.780475,13.041864,166.0,67.0,173.0,-1178.0,965.0,547.0,-1.1408108,0.8930551,0.7830491,0.7235645,-2.6130366,1.1330345,4.293332,0.7005093,1.3298384,-0.5658293,0.9206464,0.7953007,-0.3845588,0.5399956,0.08753522,-1.1498079
2387,-4.0,-2.0,0.0,10.0,25.0,1002.0,1.4772713,1.8923761,1.5509864,2.4270191,1.9982185,6.454813,5.852834,4.111906,3.0446296,6.234611,5.0037165,4.1820602,10.64811,7.41762,7.5021353,6.5516157,227.0,100.0,106.0,-298.0,882.0,628.0,-0.95849884,1.2683654,0.7968964,0.75602806,-2.6130366,0.7329366,4.293332,0.6740619,1.3298384,-0.15037605,0.9144459,-0.088089146,-0.26711157,0.5056839,0.18585505,-1.5344609
2388,-6.0,-3.0,1.0,22.0,17.0,1002.0,1.9181622,3.039996,1.757297,2.490893,2.1343691,9.124889,6.632824,4.786412,3.1164725,6.0725074,4.4578032,4.2369084,6.3747053,5.0957246,3.8856444,3.5844965,316.0,101.0,56.0,-128.0,547.0,831.0,-0.86649245,0.48315126,0.77350503,0.788982,-2.7640522,0.79954964,4.1444016,0.7005093,1.3779742,0.11738434,0.9206464,-0.1864424,-0.26711157,0.5056839,0.3785097,-0.7789142
2389,-7.0,-4.0,2.0,18.0,18.0,1002.0,2.4364145,4.6273603,2.7931712,3.1471171,2.7433784,11.169038,9.157303,7.0963492,3.6396985,6.557431,5.09625,4.2369084,3.110241,3.555425,1.910103,2.0186105,329.0,180.0,-102.0,58.0,-111.0,1842.0,-0.95849884,0.5892044,0.7750686,0.9256469,-2.7640522,0.46675768,4.1200867,0.6487849,1.2908818,-0.015593896,0.91407496,-0.4934752,-0.20746252,0.5056839,0.8390317,-1.5344609
2390,-25.0,4.0,7.0,33.0,0.0,1033.0,5.348207,9.629508,4.218085,4.55834,5.1518154,21.936466,18.4006,16.205944,4.6840677,4.4383087,6.521978,2.5865316,0.39694083,1.1414834,-0.59939283,0.82150817,316.0,189.0,-141.0,202.0,-327.0,2317.0,-0.95849884,0.79405826,0.7783516,0.82242346,-2.4650414,0.46675768,4.1444016,0.5802484,1.2607923,-0.15037605,0.9144459,-0.4934752,-0.20746252,0.6093758,0.28283086,-1.5344609
2391,-41.0,24.0,6.0,31.0,-16.0,1066.0,6.11664,11.019956,5.459464,5.39457,6.1760893,25.969887,27.023624,21.639114,4.518674,3.5467188,4.368548,0.8080192,0.2913384,0.62920773,-0.28503552,0.91290903,285.0,223.0,-102.0,293.0,-630.0,2474.0,-0.95849884,0.5892044,0.783143,0.9968515,-2.7640522,0.40028092,4.0718846,0.6018505,1.2607923,-0.15037605,0.93664944,-0.4934752,-0.20746252,0.5056839,0.28283086,-0.9626641
2392,-75.0,-3.0,3.0,12.0,-41.0,1124.0,6.7996836,11.456018,5.2586966,6.4193254,7.4095035,30.56826,34.309586,25.337051,3.7949698,2.682582,2.4445226,-0.36728334,0.2913384,0.57467,-0.38901776,0.82150817,188.0,138.0,-111.0,1735.0,-2220.0,2677.0,-0.40133697,0.9898924,0.77827114,0.788982,-2.4650414,0.5332616,4.0718846,0.6018505,1.2908818,0.8789219,0.961709,-0.38909772,0.42157438,0.43781045,0.92786545,1.3212451
2393,-102.0,-6.0,4.0,-11.0,-77.0,1231.0,6.9031663,11.785392,5.72944,8.311417,7.7610216,37.461113,39.766945,24.909544,2.313907,2.379787,1.3065118,-0.11616254,0.14204775,0.8924309,-0.49379984,0.6875268,99.0,22.0,-73.0,2443.0,-2976.0,1880.0,-0.3078242,0.79405826,0.7750686,0.788982,-1.9024504,0.79954964,4.1444016,0.6487849,1.3298384,1.2375529,0.961709,0.28637108,1.106159,1.0473517,3.359032,5.3647013
2394,-168.0,3.0,15.0,40.0,-121.0,1403.0,6.9031663,13.233821,6.9708533,10.190211,4.1950126,34.429386,31.94974,22.253649,1.8669722,1.8004907,1.0049974,0.8080192,0.2913384,0.112566754,-0.59939283,0.6875268,-97.0,-343.0,75.0,2613.0,-3446.0,1235.0,-0.40133697,1.3574727,0.8562051,0.7235645,-1.7689453,0.66635096,4.193462,0.49203193,1.2607923,4.4932165,1.2103754,0.28637108,5.616367,2.8892722,16.865652,8.806548
2395,-438.0,20.0,78.0,370.0,-190.0,2047.0,2.1113656,5.592619,6.2075043,7.3993974,1.5253175,9.702701,10.199601,15.583694,1.8669722,1.2672058,1.0145017,0.36030018,0.99411494,0.7363365,-0.28503552,0.7764276,-256.0,-334.0,-6.0,648.0,631.0,2686.0,-0.774036,0.79405826,0.78924006,0.82242346,-1.638215,0.5332616,4.1200867,0.44700068,1.2231205,8.10198,1.145336,0.37543488,18.260202,8.715642,29.258806,19.467842
2396,-564.0,-43.0,69.0,-214.0,-661.0,3893.0,1.6014339,2.6815696,2.2197025,3.0906577,0.7198488,5.82273,6.395645,6.5078025,1.8669722,1.395426,1.0021396,0.41770005,1.6980313,0.57467,-0.70580804,0.64371467,-96.0,-85.0,26.0,-47.0,58.0,1199.0,-0.58810455,1.1774578,0.7783516,0.788982,-0.57966906,0.79954964,4.2681437,0.46653515,1.4596487,8.4013195,1.6344278,1.1028469,23.436985,12.209579,27.252663,19.082026
2397,-500.0,179.0,91.0,516.0,-68.0,3522.0,0.7282036,1.4820763,1.399383,1.8151741,-0.27362347,3.2699814,4.3562865,2.6738563,1.158789,0.49160206,1.0762466,0.12608112,0.92940825,0.23265727,-0.81305677,0.6875268,-28.0,-41.0,4.0,10.0,18.0,1119.0,-0.40133697,0.692807,0.77517587,0.82242346,0.28769568,0.9995556,4.1688595,0.6487849,1.9661077,10.396425,3.382508,2.7422721,27.125452,14.4829235,23.680798,15.680424
2398,365.0,140.0,16.0,1372.0,1602.0,1218.0,0.22299235,0.9659907,0.9321551,-0.016990552,-0.60164267,3.2699814,3.9462256,0.43469995,1.6671574,0.3179901,1.0555149,0.18535511,1.059888,0.40694413,-0.07942656,0.64371467,-4.0,-10.0,0.0,-12.0,15.0,1016.0,-0.120884605,0.692807,0.7783516,0.85634995,0.84932375,2.5424585,4.3441553,0.91622525,2.1033704,10.00564,4.0906787,3.7910128,25.414919,14.672918,20.395226,12.396666
2399,335.0,103.0,66.0,568.0,568.0,957.0,0.18552329,1.0137068,0.95407593,0.1719577,-0.54407275,2.3282566,3.53206,0.43469995,1.8600168,0.3179901,1.1903547,0.0060154353,1.2634943,0.4635567,-0.38901776,0.73176587,1.0,3.0,0.0,-23.0,24.0,1001.0,0.8858494,1.6975665,0.8416288,0.85634995,0.9224014,2.4749641,5.0325885,1.8185468,1.6832922,8.4013195,4.0099845,3.6219203,16.715117,10.4393215,10.748133,7.934959
2400,417.0,-60.0,-177.0,1066.0,-310.0,1686.0,0.14972906,0.91916835,1.0010482,0.6236984,-0.8445332,3.395999,3.3212454,0.34328243,1.7918508,0.3590551,1.2269567,-0.11616254,0.8032392,0.0512933,-0.28503552,0.64371467,0.0,0.0,0.0,-28.0,25.0,993.0,1.0618607,1.6975665,0.99338055,0.96101207,0.37357467,2.745213,5.3062825,2.7937212,1.8797586,7.7429843,3.4589937,3.5796535,13.300512,9.095794,8.011224,7.3177814
2401,396.0,-107.0,-137.0,1200.0,-250.0,2086.0,0.08343187,0.91916835,1.0010482,0.4464872,-0.66044307,2.5794792,3.291799,0.41060627,2.0083463,0.27855557,1.1570392,0.4746641,1.059888,0.0512933,-0.28503552,0.7764276,-10.0,0.0,-5.0,-37.0,14.0,1001.0,3.2659073,3.4836578,1.6665663,1.5047237,1.7877057,4.5934114,7.3339796,7.5778165,2.199781,8.3413725,4.666749,3.6641688,4.147883,4.9818945,4.307445,5.914869
2402,429.0,-133.0,-142.0,1036.0,-588.0,2793.0,0.14972906,0.91916835,0.95407593,0.35614976,-0.60164267,1.2442449,3.3806357,0.32253042,1.508163,0.24079579,1.1570392,0.12608112,0.74179983,0.23265727,-0.28503552,0.73176587,-18.0,-5.0,-9.0,-55.0,7.0,1023.0,3.9935899,5.7859716,2.322056,2.1342795,1.8906882,5.7161875,8.496221,10.773753,2.1033704,8.281475,5.2582755,3.6219203,1.9948707,3.3482885,1.7678958,4.80009
2403,382.0,-200.0,-188.0,1415.0,-1580.0,3118.0,0.14972906,0.91916835,0.95407593,0.53566635,-0.48770285,1.5672483,3.3806357,0.30264163,1.6671574,0.3179901,1.1903547,0.12608112,0.92940825,0.17301486,-0.38901776,0.64371467,-36.0,-21.0,-8.0,-41.0,-10.0,1040.0,5.0751734,8.557124,2.2713938,3.1139407,2.4281967,7.234985,11.742892,16.788427,2.2999146,6.1975527,5.003222,3.0627968,1.0353336,1.863263,0.8390317,2.949774
2404,214.0,-165.0,-231.0,-1234.0,-3627.0,3470.0,0.115675956,0.91916835,1.0260649,0.7105949,-0.27362347,3.081364,3.3212454,0.34328243,1.7275879,0.3590551,1.0230237,-0.11616254,0.50728446,0.112566754,-0.59939283,0.6875268,-49.0,-38.0,-22.0,-102.0,-64.0,1045.0,5.511729,9.743769,3.4282095,4.2237577,2.3468354,10.574607,18.691967,23.697447,1.8382001,5.098818,3.2314227,1.1028469,0.48761344,1.4416106,0.08753522,0.5742951
2405,44.0,41.0,-42.0,522.0,-4477.0,1159.0,0.14972906,0.8282364,1.0260649,0.4464872,-0.27362347,1.5672483,3.291799,0.511785,1.7275879,0.27855557,1.100041,-0.05480285,0.74179983,0.17301486,-0.49379984,0.64371467,-76.0,-12.0,-29.0,-48.0,-91.0,1344.0,5.511729,9.08585,3.9086747,5.1828394,2.3468354,14.351118,24.502216,32.73489,1.6475185,3.4885242,2.4533124,-0.38909772,1.106159,1.0473517,0.28283086,0.09050758
2406,-122.0,-6.0,-87.0,-913.0,-4021.0,4449.0,0.14972906,0.87324756,0.9770462,0.6236984,-0.54407275,1.2442449,3.3806357,0.36488646,1.9321578,1.2672058,1.026456,-0.05480285,1.9284034,1.1897804,8.0377,6.3430276,-110.0,-6.0,-48.0,-149.0,-138.0,1279.0,5.3559475,9.521703,4.216827,5.859692,1.8397502,15.997745,28.218634,36.859055,1.3219043,3.0287282,1.6850114,-0.4934752,1.3945305,0.823661,-0.21597317,-0.7789142
2407,-140.0,-45.0,-84.0,-12.0,1790.0,415.0,0.115675956,0.87324756,0.95407593,0.6236984,0.14933562,1.179053,3.1470196,0.32253042,1.7918508,1.2045084,0.991665,-0.30362397,3.666547,2.5700607,27.177254,28.395689,-106.0,-52.0,69.0,-118.0,2957.0,-126.0,0.34307277,1.1774578,0.7750686,0.7235645,-2.7640522,1.5341839,4.293332,0.72810054,1.5030708,0.24858661,0.961709,0.71459866,0.099798664,0.47162265,0.08753522,0.09050758
2408,-157.0,99.0,-10.0,233.0,24.0,1456.0,0.14972906,0.87324756,1.0010482,1.4436396,0.27496618,2.0761762,3.0902352,0.41060627,1.2685676,5.338715,1.3840313,0.8622928,21.134647,10.466335,31.7042,29.463291,202.0,178.0,117.0,-190.0,985.0,730.0,-1.0499684,0.48315126,0.783143,0.9256469,-3.0753064,1.6011511,4.2681437,0.6740619,1.5030708,0.37804067,0.9206464,-0.38909772,-0.08634382,0.5056839,0.3785097,1.0311154
2409,-5.0,4.0,-2.0,-11.0,27.0,1059.0,0.18552329,1.0137068,0.9770462,1.5198902,1.315259,3.4591088,3.2044446,0.65562785,2.5012906,6.3154964,2.1153421,2.9842904,21.454168,11.599948,24.38915,24.212893,258.0,178.0,46.0,266.0,582.0,972.0,-0.95849884,1.0846632,0.7980176,0.89075863,-2.7640522,0.79954964,4.193462,0.75680923,1.405584,0.5057741,0.91615796,-0.70851856,0.037163474,0.6444469,0.3785097,0.254838
2410,-11.0,-7.0,1.0,-3.0,25.0,1005.0,2.8281484,4.7983828,2.5776458,3.631664,4.254269,12.073394,10.336589,7.0963492,7.779467,8.059186,7.4957113,3.1856108,1.9284034,2.893936,0.8090736,1.3936595,301.0,163.0,-8.0,662.0,632.0,1256.0,-1.1408108,0.79405826,0.7980176,0.89075863,-2.7640522,0.9995556,4.1444016,0.78660965,1.3298384,0.5057741,0.91407496,-0.5999362,0.037163474,0.43781045,0.3785097,-0.5985127
2411,-8.0,-10.0,2.0,9.0,17.0,1008.0,3.3471012,6.4242105,2.9595702,3.7343292,5.648255,16.519772,13.686098,8.224057,7.519489,7.9038315,7.300269,2.7351248,0.74179983,1.3784666,0.42136043,0.95922124,337.0,135.0,-33.0,631.0,419.0,1530.0,-1.1408108,0.5892044,0.783143,0.788982,-3.0753064,0.46675768,4.0718846,0.62470526,1.3779742,0.63181406,0.91615796,-0.1864424,-0.08634382,0.57455915,0.18585505,-0.7789142
2412,-16.0,-6.0,3.0,8.0,9.0,1017.0,4.1056147,7.5846205,3.4806008,3.8855007,6.983246,22.787533,17.94924,10.552408,7.2591105,6.476911,6.3287516,1.9436258,0.24034686,0.78896344,-0.59939283,1.0059359,349.0,132.0,-90.0,575.0,185.0,1966.0,-0.95849884,0.48315126,0.7897148,0.7235645,-3.0753064,0.5332616,4.1200867,0.6487849,1.3779742,0.75618774,0.9480702,-0.28676605,-0.08634382,0.47162265,0.18585505,-1.1498079
2413,-58.0,-15.0,6.0,36.0,-8.0,1139.0,5.62754,9.106727,4.218085,4.4174743,9.35323,28.415619,24.986576,15.066424,6.304013,4.1935925,4.9115934,0.7533995,0.19057897,0.5194591,-0.59939283,0.82150817,349.0,129.0,-125.0,326.0,-53.0,2331.0,-1.2309331,0.692807,0.77350503,0.75602806,-2.7640522,0.40028092,4.0242467,0.6740619,1.3779742,0.24858661,0.93664944,-0.8192602,-0.08634382,0.47162265,0.4729377,-0.9626641
2414,-76.0,-5.0,5.0,7.0,-33.0,1157.0,6.5394697,10.911513,4.155029,4.7446065,10.051755,35.580883,36.83374,20.578741,5.9581122,3.1491895,2.6562812,-0.11616254,0.45152625,0.40694413,-0.70580804,0.7764276,314.0,159.0,-68.0,197.0,-771.0,2538.0,-1.2309331,0.692807,0.77827114,0.788982,-2.7640522,0.40028092,4.1444016,0.6487849,1.3779742,0.37804067,0.91615796,-0.4934752,-0.20746252,0.5399956,0.18585505,-0.9626641
2415,-99.0,0.0,5.0,31.0,-68.0,1155.0,7.05795,10.695339,4.9935107,6.317114,9.749509,41.32095,42.421528,25.337051,3.262466,2.2313905,1.6594356,-0.11616254,0.2913384,0.29151344,-0.59939283,0.6875268,244.0,160.0,-18.0,988.0,-1940.0,2371.0,-1.2309331,0.5892044,0.7897148,0.82242346,-2.9181287,0.5997927,4.0718846,0.6018505,1.239265,0.63181406,0.9480702,-0.38909772,-0.26711157,0.37092736,0.4729377,-0.5985127
2416,-132.0,8.0,10.0,38.0,-118.0,1216.0,7.212408,11.128631,6.2075043,8.184429,7.067311,38.346394,40.00156,28.237808,1.5503165,1.5943552,1.0765477,-0.11616254,0.19057897,0.29151344,-0.70580804,0.6875268,70.0,-17.0,14.0,2184.0,-3682.0,2216.0,-1.1408108,0.48315126,0.783143,0.7235645,-2.1779497,0.46675768,4.1688595,0.75680923,1.2607923,1.0000433,0.9480702,-0.088089146,0.9650231,0.823661,2.0843077,5.001225
2417,-180.0,28.0,25.0,83.0,-169.0,1347.0,5.7376695,12.44979,7.959351,11.199355,2.914748,28.275984,28.694843,28.563536,1.2280577,0.7412056,0.9935302,0.5873366,0.24034686,0.23265727,-0.49379984,0.6875268,-143.0,-232.0,30.0,1445.0,-4303.0,923.0,-0.6812132,0.79405826,0.77827114,0.82242346,-2.6130366,0.93285894,4.1444016,0.6018505,1.3092324,2.3370907,1.0876157,0.7953007,3.3690608,1.6912804,9.617841,6.974419
2418,-282.0,45.0,39.0,99.0,-204.0,1571.0,4.4723735,10.159192,9.980958,12.695092,1.0115192,13.876204,16.344027,28.237808,1.1613643,0.5387615,0.99591917,0.36030018,0.24034686,0.17301486,-0.28503552,0.6875268,-117.0,-163.0,-9.0,297.0,940.0,1712.0,0.5261351,1.0846632,0.90766317,0.788982,-1.7689453,0.5997927,4.1444016,0.523243,1.239265,5.2435646,1.2455392,0.37543488,12.927208,5.983042,25.75545,17.130852
2419,-416.0,59.0,59.0,186.0,-320.0,1911.0,3.0884988,6.4242105,9.470306,9.746615,1.0115192,8.562076,9.095213,16.387674,1.4060863,0.90645456,0.99591917,0.5873366,1.3334224,0.40694413,-0.70580804,0.73176587,-144.0,-120.0,21.0,-110.0,86.0,1544.0,-0.120884605,0.9898924,0.7735506,0.82242346,-1.2622584,0.5332616,4.1200867,0.55992734,1.239265,7.6230106,1.3611367,0.71459866,20.923655,11.435711,27.531963,19.85987
2420,-531.0,153.0,53.0,420.0,-645.0,3778.0,0.9453843,1.8314093,1.7146137,2.490893,0.01652525,3.3329585,4.251169,2.5663476,1.1614425,0.5873412,1.1269534,0.06630566,1.059888,0.40694413,-0.81305677,0.73176587,-41.0,-48.0,8.0,23.0,25.0,1225.0,-0.40133697,0.9898924,0.7968964,0.82242346,0.017956518,0.8661904,4.095915,0.5802484,1.3042525,9.374504,2.4533124,2.54837,25.079643,14.4829235,25.75545,18.577335
2421,354.0,161.0,25.0,1340.0,1741.0,1463.0,0.18552329,1.0137068,0.9770462,0.8810291,-0.54407275,2.2023566,3.4406962,0.65562785,1.6671574,0.3590551,1.1570392,0.12608112,0.92940825,0.4635567,-0.38901776,0.6875268,0.0,0.0,-1.0,-27.0,20.0,1004.0,-0.21431808,0.8930551,0.78924006,0.788982,0.99380946,1.9364908,4.2681437,1.0998678,1.5796913,9.813855,3.4589937,3.6219203,25.079643,15.641712,20.043596,11.925904
2422,397.0,75.0,103.0,768.0,779.0,1047.0,0.26207143,0.87324756,0.95407593,0.8810291,-0.66044307,3.1441905,3.53206,0.48530015,1.7918508,0.40170717,1.100041,-0.11616254,0.74179983,0.29151344,-0.28503552,0.64371467,-4.0,-2.0,-1.0,-36.0,19.0,996.0,2.2747612,1.858927,0.8164951,0.75602806,2.3050687,3.4925594,5.4326553,1.6228646,2.510699,9.75042,5.5152073,4.581513,12.558055,9.01922,5.88494,6.797793
2423,441.0,-51.0,-85.0,1002.0,-18.0,1318.0,0.22299235,0.87324756,0.9770462,0.7105949,-0.60164267,2.7049298,3.5014343,0.43469995,1.8600168,0.3179901,1.1903547,0.06630566,0.6222699,0.3496027,-0.49379984,0.6875268,-7.0,0.0,-4.0,-30.0,17.0,1005.0,2.6307275,3.4836578,0.94815916,1.0699425,2.219202,3.9719021,5.7619114,3.3823211,2.8508651,9.624248,5.3437295,4.0901203,6.987823,6.644352,4.307445,6.0010195
2424,404.0,-120.0,-141.0,929.0,-437.0,1780.0,0.115675956,0.87324756,1.0010482,0.4464872,-0.8445332,1.2442449,3.2625175,0.43469995,2.0886557,0.24079579,1.1570392,-0.17807701,0.86577916,0.29151344,-0.49379984,0.60033345,-13.0,2.0,-7.0,-46.0,7.0,1012.0,3.5462325,4.3643737,1.7524498,1.3807492,2.5068724,6.001117,6.793897,5.050786,3.4724658,8.823109,5.003222,3.9611235,3.2007153,4.6246696,3.359032,4.729968
2425,330.0,-261.0,-86.0,-113.0,-1565.0,2794.0,0.18552329,0.8282364,1.0010482,0.8810291,-0.54407275,1.3740072,3.2333996,0.34328243,1.8600168,0.24079579,1.100041,0.18535511,0.74179983,0.17301486,-0.38901776,0.6875268,-25.0,-8.0,-12.0,-71.0,0.0,1037.0,4.6405706,6.901229,2.373238,2.1823514,2.4281967,6.649426,9.3900585,8.597048,2.6773777,7.0168,4.750436,2.8360145,1.1774951,2.3592594,1.0157061,3.661855
2426,243.0,-78.0,2.0,-1564.0,-3315.0,2734.0,0.115675956,0.87324756,0.9321551,0.8810291,-0.07636962,1.5672483,3.291799,0.34328243,2.0083463,0.27855557,1.0111572,-0.05480285,0.45152625,0.17301486,-0.28503552,0.7764276,-46.0,-20.0,-17.0,62.0,-46.0,1203.0,5.293943,9.19376,3.5467043,4.409964,2.6571524,14.351118,19.941824,20.049362,1.8797586,4.8769317,2.7248724,-0.4934752,1.3945305,1.1240422,-0.11332944,0.09050758
2427,-17.0,40.0,36.0,-727.0,-4600.0,1924.0,0.115675956,0.8282364,1.0010482,0.7105949,-0.4325028,1.2442449,3.2625175,0.36488646,1.9321578,0.7412056,1.0049974,0.3024515,0.99411494,0.23265727,3.8856444,2.9226873,-214.0,-26.0,-21.0,-154.0,-208.0,1665.0,5.169527,6.9924088,4.656466,8.055127,0.017956518,8.056268,13.054885,27.362717,1.2260028,0.75618774,0.9206464,-0.70851856,0.6890105,0.7872999,0.18585505,-0.7789142
2428,-251.0,42.0,-29.0,-542.0,292.0,2173.0,0.26207143,0.7841428,1.1070321,1.3663871,0.31537306,1.8226972,3.062081,0.32253042,1.4623692,2.085243,0.9935302,-0.6281419,6.6010303,4.0354247,43.229702,49.80001,-363.0,-72.0,-76.0,-354.0,-197.0,1998.0,4.2556195,4.863565,4.4669843,7.2969456,-0.57966906,4.385531,7.732834,18.126823,1.2316191,-0.15037605,1.061603,-0.4934752,0.099798664,0.57455915,0.28283086,-1.1498079
2429,-276.0,19.0,13.0,-10.0,113.0,1669.0,0.14972906,0.87324756,1.052079,1.4436396,0.31537306,2.0761762,3.0340843,0.30264163,1.508163,2.8366272,1.026456,-0.36728334,17.868671,7.485506,34.90265,37.869255,-492.0,9.0,-131.0,-687.0,-569.0,2729.0,3.8521726,2.6019106,2.6905167,2.3786235,-1.5102179,3.0841057,6.7540383,10.773753,1.3092324,2.540784,1.061603,0.10285662,0.099798664,0.47162265,-0.32015872,-0.5985127
2430,-108.0,69.0,-5.0,-73.0,61.0,1320.0,0.43324408,0.91916835,0.95407593,1.0470686,0.35508895,2.5794792,3.2333996,0.32253042,1.6328622,5.9912996,1.5608052,1.5926688,22.421543,11.156004,25.24277,25.404346,-510.0,-85.0,-125.0,-357.0,-282.0,3780.0,2.8319857,2.1672602,0.9701911,0.96101207,-2.320026,1.6011511,5.1222143,3.5027225,1.405584,1.5823739,1.0876157,0.28637108,0.22680476,0.6797736,-0.11332944,-1.1498079
2431,-2.0,2.0,0.0,-4.0,28.0,1029.0,0.5269141,1.1117884,1.1070321,1.5198902,1.8031381,3.6489182,4.1137366,2.1001914,3.0446296,6.7180758,3.845287,3.287117,20.975437,11.599948,18.014956,18.84703,-324.0,-133.0,-145.0,-525.0,2920.0,3184.0,0.7071733,1.2683654,0.7830491,0.7235645,-2.4650414,1.668151,4.447614,1.2204866,1.3298384,0.37804067,0.9274927,-0.28676605,0.099798664,0.47162265,0.28283086,-0.24757458
2432,-1.0,-1.0,0.0,-2.0,32.0,1007.0,0.78113025,1.3720835,1.3283728,2.2306676,2.0317552,6.0311933,5.345357,3.1730397,3.1890934,6.7981925,4.0172243,4.0731955,14.768489,9.087781,11.287328,11.241763,214.0,29.0,66.0,-1515.0,2370.0,171.0,-0.774036,0.79405826,0.78924006,0.788982,-2.9181287,1.2666298,4.2681437,0.6487849,1.3527391,-0.15037605,0.91615796,-0.4934752,-0.14720464,0.6093758,0.08753522,-0.07694865
2433,-5.0,-2.0,-1.0,-1.0,33.0,1003.0,1.6014339,1.9541074,1.6726276,2.6163769,2.0998187,7.6314597,6.395645,4.848662,3.262466,7.037682,4.9115934,3.6479025,9.743766,5.7447386,6.348321,5.6578174,237.0,76.0,90.0,-235.0,1106.0,560.0,-1.2309331,0.79405826,0.8059905,0.9256469,-3.0753064,0.93285894,4.1688595,0.62470526,1.3779742,0.24858661,0.9274927,-0.8192602,-0.08634382,0.5056839,0.08753522,0.09050758
2434,-7.0,-5.0,3.0,6.0,19.0,1005.0,3.0884988,6.330086,3.303518,3.4745047,3.743883,13.10371,12.750912,8.897461,4.601195,7.3548875,6.232411,3.4921393,0.8032392,1.909679,0.42136043,0.95922124,327.0,79.0,54.0,-300.0,810.0,729.0,-0.86649245,0.5892044,0.7980176,0.788982,-2.7640522,0.79954964,4.1200867,0.6487849,1.405584,0.24858661,0.9480702,-0.38909772,-0.20746252,0.5056839,-0.11332944,-0.5985127
2435,-13.0,-7.0,5.0,14.0,13.0,1023.0,4.4118876,8.083775,4.344976,3.7343292,4.816654,16.30925,15.249802,12.13965,4.767274,5.011221,6.521978,2.7351248,0.8032392,1.7374675,-0.18184212,0.6875268,378.0,133.0,-29.0,69.0,22.0,1988.0,-0.95849884,0.8930551,0.7750686,0.69159395,-2.6130366,0.5332616,4.095915,0.5802484,1.4356092,0.24858661,0.9480702,-0.5999362,-0.3845588,0.5399956,0.28283086,-1.3403915
