#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
1.559,L101,-5.0,-3.0,0.0,-5.0,13.0,1017.0,1.2945465,1.5953346,1.3283728,1.4436396,1.3751245,5.0759573,4.3917203,2.6199355,2.9033885,7.5911307,5.6590843,6.2360935,3.9550714,3.015906,2.344213,1.5452119,52.37473,21.0,11.0,12.0,15.0,55.0,67.0,49.0,56.0,65.0,97.0,85.0,121.0,50.0,66.0,32.0,17.0,819.0,R101,-14.0,-9.0,-1.0,-12.0,20.0,1030.0,1.4885397,2.5313163,0.8416288,1.3003229,1.7877057,7.531362,6.0041933,2.7363286,4.219389,15.786475,9.742009,8.021789,23.92391,14.200241,15.6641865,9.456373,125.23577,27.0,21.0,22.0,18.0,48.0,105.0,68.0,58.0,88.0,206.0,126.0,145.0,219.0,217.0,178.0,188.0,1734.0
1.662,L101,37.0,-69.0,-19.0,462.0,1702.0,440.0,0.4794531,0.9659907,0.95407593,-0.016990552,-0.7205044,1.0479956,2.9785597,0.43469995,1.7275879,0.7950735,1.0049974,1.1289049,0.39694083,0.112566754,0.42136043,0.95922124,12.669933,6.0,-1.0,-1.0,-2.0,2.0,4.0,4.0,3.0,3.0,8.0,13.0,27.0,4.0,3.0,11.0,5.0,89.0,R101,-4.0,-2.0,-1.0,-9.0,13.0,1000.0,1.8935965,3.1494818,0.8720865,1.5469275,2.4678545,9.6052685,6.5582247,2.2352223,4.868346,16.658955,10.327195,9.192284,23.761045,13.735196,14.700438,8.806548,130.37868,32.0,30.0,24.0,24.0,63.0,132.0,83.0,49.0,97.0,215.0,133.0,159.0,218.0,212.0,169.0,173.0,1813.0
1.681,L101,122.0,-32.0,18.0,-247.0,1453.0,501.0,0.43324408,0.8282364,0.95407593,0.07808286,-0.54407275,0.8495664,2.8964322,0.43469995,1.7275879,0.49160206,1.0021396,1.2855103,0.5642031,0.0512933,0.123114325,0.91290903,12.088625,5.0,-4.0,-1.0,-1.0,5.0,1.0,1.0,3.0,3.0,2.0,7.0,30.0,7.0,2.0,8.0,4.0,72.0,R101,-1.0,0.0,-1.0,-5.0,13.0,995.0,2.6307275,3.6171231,0.94815916,1.1448987,2.4678545,9.367864,6.793897,2.967648,5.16553,16.363657,10.740836,9.104576,20.771185,12.472679,11.723319,8.130411,124.41037,42.0,37.0,28.0,14.0,63.0,129.0,89.0,62.0,101.0,212.0,138.0,158.0,199.0,198.0,140.0,153.0,1763.0
1.714,L101,183.0,-13.0,24.0,-271.0,939.0,874.0,0.3883432,0.91916835,1.0010482,0.07808286,-0.7205044,0.7159244,2.8964322,0.45960155,1.8600168,0.68860215,1.0762466,1.0761755,0.34354064,-0.010825335,0.22326112,0.82150817,11.816622,4.0,-2.0,1.0,-1.0,2.0,-1.0,1.0,4.0,1.0,6.0,2.0,26.0,3.0,1.0,9.0,2.0,58.0,R101,0.0,0.0,-1.0,-5.0,12.0,996.0,2.6988423,3.4836578,1.2178265,1.1830697,2.5068724,9.764601,6.4814982,3.4424272,4.3609962,15.319058,10.160727,9.823147,18.403727,11.099115,10.083279,7.7803564,117.8092,43.0,35.0,38.0,15.0,64.0,134.0,81.0,70.0,90.0,201.0,131.0,166.0,183.0,182.0,123.0,140.0,1696.0
1.730,L101,197.0,-9.0,4.0,-2.0,354.0,1121.0,0.78113025,0.87324756,1.0260649,0.35614976,-0.78185743,0.7159244,2.8424432,0.43469995,1.8600168,0.68860215,1.0555149,1.1289049,0.39694083,-0.010825335,0.022221994,0.91290903,12.30209,12.0,-3.0,2.0,2.0,1.0,-1.0,-1.0,3.0,1.0,6.0,3.0,27.0,4.0,1.0,7.0,4.0,68.0,R101,1.0,0.0,-1.0,-4.0,10.0,990.0,2.5615838,3.88536,1.1258825,1.1071887,2.620391,10.329208,6.6358595,3.8680162,4.5762997,14.596534,9.909931,10.675754,15.897973,9.876517,9.525726,7.2286077,114.42084,41.0,41.0,35.0,13.0,67.0,141.0,85.0,77.0,93.0,193.0,128.0,175.0,165.0,167.0,117.0,116.0,1654.0
1.820,L101,164.0,-32.0,-8.0,-13.0,-318.0,1490.0,0.26207143,0.8282364,1.052079,0.1719577,-0.9739776,0.9159696,2.8424432,0.41060627,1.7275879,0.5873412,1.1269534,1.0761755,0.34354064,-0.010825335,-0.28503552,1.0059359,11.081059,1.0,-4.0,3.0,0.0,-2.0,2.0,-1.0,2.0,3.0,4.0,0.0,26.0,3.0,1.0,4.0,6.0,48.0,R101,0.0,0.0,-1.0,-4.0,13.0,991.0,2.2005153,4.020673,1.3537469,1.0331625,2.4678545,10.492574,6.6358595,4.052586,4.50416,14.333521,9.993674,12.189988,15.230571,8.942918,7.669297,6.9255304,112.04662,36.0,43.0,42.0,11.0,63.0,143.0,85.0,80.0,92.0,190.0,129.0,190.0,160.0,155.0,96.0,103.0,1618.0
1.836,L101,149.0,-15.0,2.0,-165.0,-548.0,1473.0,0.3026972,0.8282364,1.052079,0.4464872,-0.90856284,0.7159244,2.8424432,0.36488646,1.8600168,0.49160206,1.0111572,0.9698516,0.34354064,0.112566754,-0.07942656,0.95922124,11.312719,2.0,-4.0,3.0,3.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,6.0,24.0,3.0,3.0,6.0,5.0,51.0,R101,0.0,0.0,-1.0,-3.0,11.0,991.0,2.3479967,4.718418,1.6247147,1.2216991,2.7292354,10.656877,6.793897,4.362422,4.3609962,13.98947,10.327195,12.931472,11.832066,7.403195,7.0841923,6.771146,109.15499,38.0,53.0,49.0,16.0,70.0,145.0,89.0,85.0,90.0,186.0,133.0,197.0,133.0,134.0,89.0,97.0,1604.0
1.925,L101,55.0,7.0,-11.0,128.0,-1088.0,1031.0,0.22299235,0.91916835,1.0010482,0.35614976,-0.9739776,0.8495664,2.8156753,0.34328243,1.7918508,0.40170717,0.99591917,0.9162328,0.34354064,0.17301486,-0.18184212,0.95922124,10.933549,0.0,-2.0,1.0,2.0,-2.0,1.0,-2.0,-1.0,2.0,0.0,8.0,23.0,3.0,4.0,5.0,5.0,47.0,R101,-1.0,-1.0,-2.0,-5.0,13.0,995.0,1.8935965,4.863565,1.9324735,1.5895666,2.9023707,10.739386,7.6874666,5.1765904,3.9411962,13.90463,11.314043,14.245496,11.239457,7.0541973,5.653309,6.16229,110.29964,32.0,55.0,56.0,25.0,75.0,146.0,110.0,98.0,84.0,185.0,145.0,209.0,128.0,129.0,71.0,78.0,1626.0
1.980,L101,-76.0,20.0,23.0,418.0,-1664.0,981.0,0.3026972,0.91916835,1.0010482,0.1719577,-0.90856284,1.0479956,2.7890568,0.38733146,1.9321578,0.49160206,0.99591917,0.9162328,0.99411494,0.40694413,2.930635,1.7522303,16.130527,2.0,-2.0,1.0,0.0,-1.0,4.0,-3.0,1.0,0.0,2.0,8.0,23.0,14.0,8.0,39.0,21.0,117.0,R101,-1.0,0.0,-2.0,-5.0,11.0,999.0,2.4202154,4.7907195,1.5432782,1.9000177,3.1006808,12.354929,8.057991,5.933435,3.7373142,13.652897,12.12214,16.296041,8.978564,6.1785717,4.675206,5.12793,110.869934,39.0,54.0,47.0,32.0,81.0,165.0,118.0,110.0,81.0,182.0,155.0,227.0,108.0,116.0,58.0,57.0,1630.0
1.993,L101,-154.0,67.0,-3.0,329.0,60.0,1062.0,0.14972906,0.6987406,0.95407593,0.07808286,-0.7205044,0.64866316,2.7362657,0.30264163,1.9321578,1.1427956,1.0111572,0.4746641,2.6687841,1.237611,8.972479,7.2565684,29.543911,-2.0,-7.0,-1.0,-1.0,2.0,-2.0,-5.0,-3.0,0.0,14.0,6.0,15.0,36.0,24.0,124.0,108.0,308.0,R101,-4.0,3.0,-2.0,-8.0,9.0,1004.0,2.8319857,5.3901453,1.2178265,2.230824,3.4222822,13.244502,10.439177,11.119482,4.010088,12.764818,12.681616,18.767773,4.3256173,3.0904613,2.4686124,2.7263794,110.73158,45.0,62.0,38.0,39.0,91.0,175.0,162.0,190.0,85.0,171.0,162.0,248.0,61.0,63.0,28.0,29.0,1649.0
2.050,L101,-223.0,50.0,-16.0,-134.0,288.0,1533.0,0.4794531,0.8282364,1.0260649,0.7105949,-0.90856284,0.78288835,2.7890568,0.34328243,1.6671574,1.9415414,0.9935302,0.69842094,9.112167,4.498552,18.663986,18.533676,62.160046,6.0,-4.0,2.0,6.0,-1.0,0.0,-3.0,-1.0,4.0,26.0,11.0,19.0,96.0,100.0,250.0,242.0,753.0,R101,-87.0,-1.0,0.0,-4.0,-21.0,1377.0,5.2629223,7.848232,4.7199516,10.564457,3.7179666,15.210879,19.941824,20.53234,1.8382001,5.934269,5.860081,5.1168227,1.2493383,1.0094075,1.1025935,-0.24757458,109.66171,101.0,90.0,105.0,161.0,100.0,196.0,272.0,293.0,47.0,66.0,81.0,100.0,23.0,16.0,11.0,8.0,1670.0
2.084,L101,-107.0,59.0,-8.0,80.0,38.0,1353.0,0.26207143,0.87324756,0.9770462,0.53566635,-0.7205044,1.1136401,2.7890568,0.2836273,1.1857711,4.3566513,2.1153421,1.6432137,19.248404,6.954435,19.526217,20.928495,82.07238,1.0,-3.0,0.0,4.0,2.0,5.0,-3.0,-4.0,18.0,57.0,42.0,37.0,168.0,144.0,259.0,264.0,991.0,R101,-179.0,-35.0,-5.0,-40.0,-118.0,1440.0,8.265495,14.780892,8.226959,14.254947,1.389375,10.410774,22.697844,32.155193,1.2223802,2.6407595,1.6344278,1.7773296,3.453884,0.8971685,1.1025935,-0.7789142,124.1311,170.0,149.0,158.0,202.0,41.0,142.0,294.0,368.0,18.0,25.0,24.0,29.0,51.0,13.0,11.0,5.0,1700.0
2.099,L101,9.0,11.0,0.0,-17.0,-6.0,1182.0,0.78113025,0.87324756,0.95407593,0.35614976,0.01652525,1.4385979,2.8964322,0.32253042,3.411361,6.476911,4.1041574,3.8055937,26.93928,9.966101,22.543837,23.446665,108.332596,12.0,-3.0,-1.0,2.0,16.0,10.0,1.0,-2.0,72.0,83.0,68.0,80.0,215.0,185.0,288.0,285.0,1311.0,R101,-230.0,-77.0,-16.0,-95.0,-171.0,1553.0,10.335346,16.506374,9.885333,14.254947,-0.90978354,5.929709,13.8461,26.555069,1.3779742,-0.015593896,1.1155406,1.3184868,3.5391383,1.2806534,0.28283086,-0.24757458,105.05456,197.0,162.0,182.0,202.0,14.0,83.0,210.0,336.0,7.0,2.0,11.0,22.0,52.0,23.0,2.0,8.0,1513.0
2.135,L101,0.0,1.0,0.0,-5.0,16.0,1016.0,0.62537456,0.87324756,1.0260649,0.35614976,0.91704494,2.0129592,3.1756516,0.59584934,3.9524617,8.5212555,5.5644565,5.217255,29.92486,12.704748,22.879215,23.572855,121.91946,9.0,-3.0,2.0,2.0,40.0,19.0,11.0,9.0,79.0,109.0,84.0,105.0,232.0,216.0,291.0,286.0,1491.0,R101,-368.0,-124.0,-28.0,64.0,-438.0,1942.0,7.4767766,15.043891,8.636799,11.424581,-1.0247353,3.9719021,9.900731,13.988694,1.405584,0.5057741,1.282413,1.4556264,0.75722075,1.2410948,1.1025935,-1.3403915,75.82855,157.0,151.0,164.0,171.0,13.0,55.0,153.0,228.0,6.0,6.0,16.0,24.0,16.0,22.0,11.0,2.0,1195.0
2.150,L101,-1.0,-1.0,0.0,-5.0,24.0,1008.0,0.83500034,0.9659907,1.0010482,0.4464872,1.0115192,2.6422114,3.1756516,0.7506897,4.4365225,8.901807,6.812983,5.278021,30.46339,13.374119,21.7792,20.701086,122.57573,13.0,-1.0,1.0,3.0,43.0,29.0,11.0,14.0,85.0,114.0,97.0,106.0,235.0,223.0,281.0,262.0,1516.0,R101,-414.0,-13.0,-82.0,-728.0,-912.0,2528.0,5.169527,7.177117,3.137357,3.624303,-1.9024504,2.880619,7.0795727,4.1762185,1.2737663,0.8789219,0.961709,1.7773296,0.42157438,1.4416106,-0.11332944,-2.346532,35.63731,98.0,83.0,79.0,65.0,6.0,39.0,96.0,82.0,27.0,9.0,4.0,29.0,11.0,27.0,-2.0,-3.0,650.0
2.203,L101,0.0,-1.0,0.0,-2.0,24.0,1004.0,0.88976693,0.9659907,1.135938,0.26464337,1.2252418,3.395999,3.6249738,1.0721513,5.614027,9.79962,8.180614,6.103107,29.567808,12.799267,18.663986,18.32694,121.63007,14.0,-1.0,6.0,1.0,50.0,41.0,26.0,23.0,99.0,126.0,111.0,119.0,230.0,217.0,250.0,240.0,1552.0,R101,-184.0,73.0,205.0,-920.0,2728.0,205.0,-0.95849884,1.3574727,0.77517587,0.85634995,-2.6130366,0.5997927,4.526822,0.6487849,1.3092324,0.24858661,0.93664944,0.0083313575,-0.024885884,0.9343169,-0.0121766245,-1.3403915,7.252525,0.0,6.0,14.0,6.0,1.0,5.0,20.0,11.0,10.0,4.0,2.0,6.0,4.0,14.0,-1.0,2.0,104.0
2.241,L101,0.0,-1.0,0.0,-1.0,25.0,1003.0,0.83500034,1.2133504,1.0790735,0.35614976,1.4050676,4.1596227,3.7833476,1.2311249,6.0444465,11.330847,9.350997,6.3032146,27.111835,12.145499,16.255362,16.443638,119.048584,13.0,4.0,4.0,2.0,56.0,53.0,31.0,27.0,104.0,147.0,123.0,122.0,216.0,210.0,223.0,221.0,1556.0,R101,133.0,-101.0,269.0,324.0,1531.0,964.0,-1.1408108,1.0846632,0.8199424,0.82242346,-2.7640522,0.66635096,4.526822,0.6018505,1.2908818,0.5057741,0.9206464,0.0083313575,0.037163474,0.8971685,1.1025935,-0.9626641,8.417084,-2.0,3.0,5.0,5.0,0.0,6.0,20.0,9.0,11.0,6.0,0.0,6.0,5.0,13.0,11.0,4.0,102.0
2.312,L101,-1.0,-1.0,0.0,-1.0,25.0,1001.0,1.0589948,1.4820763,1.0790735,0.4464872,1.7089458,4.679111,4.3562865,1.5756437,7.6062,11.619169,9.253885,6.2360935,25.741947,11.780258,12.13754,12.1289015,112.8906,17.0,9.0,4.0,3.0,66.0,61.0,48.0,35.0,122.0,151.0,122.0,121.0,208.0,206.0,170.0,172.0,1515.0,R101,208.0,22.0,-124.0,183.0,643.0,487.0,-1.1408108,0.5892044,0.8666115,0.7235645,-3.2356255,0.5332616,4.095915,0.47855392,1.3092324,-0.15037605,0.93664944,-0.28676605,-0.20746252,0.751199,0.5661601,-1.5344609,4.2948503,-2.0,-2.0,2.0,2.0,-3.0,4.0,3.0,2.0,10.0,1.0,2.0,3.0,1.0,9.0,5.0,1.0,38.0
2.348,L101,-1.0,-1.0,0.0,-1.0,14.0,1001.0,1.6014339,2.4070313,1.1657752,0.6236984,2.871112,7.6314597,5.064725,1.666892,9.324295,13.353817,10.792847,6.9979773,23.73196,9.010458,9.173243,9.686146,115.102875,26.0,24.0,7.0,5.0,98.0,103.0,67.0,37.0,142.0,175.0,138.0,132.0,196.0,173.0,127.0,141.0,1591.0,R101,307.0,9.0,-14.0,-68.0,543.0,915.0,-1.0499684,0.8930551,0.90729773,0.69159395,-2.7640522,0.40028092,4.095915,0.5069384,1.3527391,-0.015593896,0.9206464,-0.1864424,-0.14720464,0.8602836,0.4729377,-1.5344609,5.403966,-1.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,8.0,2.0,0.0,4.0,2.0,12.0,4.0,1.0,43.0
2.360,L101,-1.0,0.0,3.0,2.0,26.0,1001.0,1.8542147,1.538301,1.0790735,0.6236984,3.048923,7.6314597,4.5719023,1.5756437,9.49394,12.989788,10.507002,6.575939,20.34227,8.630221,9.039363,8.121636,107.62337,30.0,10.0,4.0,5.0,102.0,103.0,54.0,35.0,144.0,170.0,135.0,126.0,175.0,168.0,125.0,120.0,1506.0,R101,323.0,39.0,70.0,-490.0,-85.0,1098.0,-1.2309331,0.79405826,0.8666115,0.7235645,-2.6130366,0.2010139,4.1200867,0.47855392,1.3527391,-0.15037605,0.9206464,-0.088089146,-0.08634382,0.7153573,0.3785097,-1.1498079,5.232555,-3.0,0.0,2.0,2.0,1.0,-1.0,4.0,2.0,8.0,1.0,0.0,5.0,3.0,8.0,3.0,3.0,38.0
2.401,L101,-2.0,1.0,2.0,2.0,18.0,1000.0,1.2945465,1.3720835,1.1070321,1.1284728,3.2356772,8.9625635,5.304589,1.9518297,9.324295,12.844788,11.266079,8.847275,18.939194,7.622569,7.3004413,5.9984474,106.49988,21.0,7.0,5.0,11.0,106.0,120.0,73.0,43.0,142.0,168.0,143.0,156.0,166.0,154.0,99.0,90.0,1504.0,R101,330.0,64.0,49.0,-99.0,-137.0,1559.0,-1.2309331,0.9898924,0.88597476,0.75602806,-2.320026,0.2010139,4.0718846,0.47855392,1.3092324,-0.28699034,0.9206464,-0.088089146,-0.024885884,0.7153573,1.1025935,-0.9626641,6.517589,-3.0,2.0,1.0,3.0,3.0,-1.0,2.0,2.0,10.0,0.0,0.0,5.0,4.0,8.0,11.0,4.0,51.0
2.452,L101,-5.0,0.0,0.0,-3.0,24.0,1007.0,1.2945465,2.016596,1.1657752,1.3663871,3.7980669,11.707946,6.7295737,5.414805,10.669682,12.91725,14.198032,11.623376,11.7091675,4.8409615,4.5670724,3.3403854,107.35962,21.0,18.0,7.0,14.0,117.0,152.0,105.0,103.0,158.0,169.0,175.0,187.0,116.0,107.0,60.0,49.0,1558.0,R101,330.0,32.0,108.0,-96.0,-400.0,1905.0,-1.2309331,0.9898924,0.8666115,0.82242346,-2.7640522,0.26740894,4.095915,0.55992734,1.3092324,-0.28699034,0.9206464,-0.28676605,-0.08634382,0.7153573,0.65822107,-1.3403915,5.2101593,-3.0,2.0,2.0,5.0,0.0,0.0,3.0,7.0,10.0,0.0,0.0,3.0,3.0,8.0,6.0,2.0,48.0
2.467,L101,-7.0,-3.0,0.0,-3.0,12.0,1007.0,2.762892,3.4913764,1.6726276,1.2881181,4.078422,13.391119,8.147712,7.425889,11.250794,12.989788,14.465311,14.168159,6.4875717,2.893936,3.1749787,1.6480271,109.336716,44.0,39.0,21.0,13.0,122.0,170.0,132.0,134.0,165.0,170.0,178.0,212.0,74.0,63.0,42.0,19.0,1598.0,R101,284.0,40.0,132.0,-254.0,-1041.0,2051.0,-1.1408108,1.1774578,0.84917384,0.7235645,-2.9181287,0.26740894,4.0718846,0.6018505,1.2908818,-0.15037605,0.9274927,-0.38909772,0.037163474,0.7153573,0.4729377,-1.3403915,5.1963677,-2.0,4.0,3.0,2.0,-1.0,0.0,2.0,9.0,11.0,1.0,1.0,2.0,5.0,8.0,4.0,2.0,51.0
2.503,L101,-6.0,-4.0,0.0,-1.0,8.0,1007.0,4.592561,6.0502505,3.1297653,1.9572018,4.49774,15.3766575,11.565176,9.648265,11.746379,12.4834175,14.908692,15.817655,2.2485564,1.693739,0.9042939,1.0530491,117.6734,73.0,69.0,50.0,22.0,129.0,190.0,184.0,167.0,171.0,163.0,183.0,227.0,31.0,34.0,16.0,7.0,1716.0,R101,228.0,11.0,81.0,-266.0,-1259.0,2013.0,-1.1408108,1.0846632,0.8666115,0.85634995,-2.6130366,0.2010139,4.0242467,0.5069384,1.3779742,-0.28699034,0.91615796,-0.28676605,0.22680476,0.823661,0.92786545,-1.3403915,6.144292,-2.0,3.0,2.0,6.0,1.0,-1.0,0.0,4.0,7.0,0.0,-1.0,3.0,8.0,11.0,9.0,2.0,52.0
2.570,L101,-6.0,-8.0,1.0,17.0,5.0,1018.0,5.177698,8.591317,4.408799,2.7992017,5.1518154,19.139488,18.28681,14.315848,10.919192,11.041865,14.465311,14.168159,0.86577916,0.9433062,0.322673,0.6875268,131.2848,83.0,95.0,71.0,35.0,139.0,225.0,256.0,230.0,161.0,143.0,178.0,212.0,12.0,18.0,10.0,-1.0,1867.0,R101,93.0,76.0,-69.0,2.0,-1479.0,1349.0,-1.1408108,0.9898924,0.8666115,0.75602806,-2.4650414,0.26740894,4.0242467,0.49203193,1.4356092,-0.5658293,0.91407496,-0.38909772,0.35608995,0.7872999,1.1885669,-0.9626641,6.554418,-2.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,-2.0,-2.0,2.0,10.0,10.0,12.0,4.0,49.0
2.610,L101,-99.0,-6.0,0.0,4.0,-51.0,1305.0,7.676194,11.89561,5.661713,5.4885125,7.323072,32.375484,51.144047,28.400167,6.651017,4.5200353,4.7286544,3.287117,0.39694083,0.40694413,-0.38901776,0.73176587,170.29823,130.0,126.0,90.0,89.0,167.0,326.0,428.0,352.0,111.0,59.0,75.0,70.0,4.0,8.0,3.0,0.0,2038.0,R101,93.0,-3.0,-25.0,906.0,-1810.0,1208.0,-1.1408108,1.1774578,0.84917384,0.89075863,-2.7640522,0.068306506,4.0718846,0.47855392,1.405584,-0.28699034,0.91615796,-0.5999362,-0.024885884,0.7872999,1.2736645,-1.3403915,5.7617755,-2.0,4.0,3.0,7.0,0.0,-3.0,2.0,2.0,6.0,0.0,-1.0,0.0,4.0,10.0,13.0,2.0,47.0
2.661,L101,-138.0,-8.0,3.0,20.0,-99.0,1247.0,8.792124,12.784674,6.414337,7.4573545,7.067311,39.620243,70.32893,40.682457,3.0446296,2.3053195,1.6594356,1.5926688,0.39694083,0.3496027,-0.49379984,0.6875268,202.68976,151.0,134.0,101.0,127.0,164.0,369.0,483.0,414.0,67.0,31.0,34.0,36.0,4.0,7.0,2.0,-1.0,2123.0,R101,-130.0,0.0,-27.0,8.0,-2951.0,3203.0,-1.2309331,0.9898924,0.8666115,0.7235645,-2.6130366,0.40028092,4.0479956,0.47855392,1.4356092,0.11738434,0.9206464,-0.5999362,0.29116505,0.7872999,1.2736645,0.88176733,8.77053,-3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,0.0,0.0,9.0,10.0,13.0,15.0,64.0
2.675,L101,-191.0,-3.0,7.0,13.0,-159.0,1340.0,9.535269,15.057917,7.462999,9.388145,5.575401,32.9963,63.388306,41.644096,1.6328622,1.6623048,1.2366667,0.9162328,0.34354064,0.29151344,-0.38901776,0.7764276,191.51895,164.0,154.0,116.0,157.0,145.0,330.0,465.0,418.0,43.0,22.0,24.0,23.0,3.0,6.0,3.0,1.0,2074.0,R101,-216.0,-67.0,23.0,-180.0,-861.0,721.0,-1.1408108,1.1774578,0.84917384,0.7235645,-2.1779497,1.0662806,4.095915,0.46653515,1.3298384,1.9140744,0.961709,-0.088089146,4.686109,1.9509249,7.5004086,6.998466,30.313608,-2.0,4.0,3.0,2.0,4.0,12.0,3.0,1.0,9.0,18.0,4.0,5.0,65.0,39.0,94.0,106.0,367.0
2.716,L101,-250.0,3.0,20.0,110.0,-215.0,1229.0,9.594805,16.218052,8.173251,10.570755,2.7018344,20.515142,41.194576,35.786613,1.5115868,1.4608864,0.99799067,0.3024515,0.92940825,0.23265727,-0.07942656,0.82150817,150.93208,165.0,164.0,126.0,173.0,94.0,237.0,391.0,392.0,40.0,19.0,12.0,12.0,13.0,5.0,6.0,2.0,1851.0,R101,-215.0,-108.0,15.0,181.0,265.0,2003.0,-0.95849884,1.1774578,0.83362854,0.66011906,-1.638215,1.2666298,4.0479956,0.47855392,1.2607923,5.6640644,1.5374354,0.46275258,19.718834,8.715642,22.68226,17.130852,83.040306,0.0,4.0,4.0,0.0,8.0,15.0,1.0,2.0,13.0,62.0,22.0,11.0,192.0,152.0,239.0,282.0,1007.0
2.818,L101,-380.0,-75.0,19.0,-182.0,-479.0,3439.0,4.4118876,6.0502505,2.8482006,4.1792974,0.01652525,2.6422114,4.7572093,1.7132366,1.2844456,0.3590551,1.0111572,0.0060154353,0.86577916,0.57467,-0.18184212,0.60033345,31.138433,70.0,69.0,45.0,61.0,16.0,29.0,59.0,38.0,13.0,-1.0,6.0,7.0,12.0,11.0,5.0,-3.0,437.0,R101,-56.0,-41.0,9.0,-91.0,45.0,1465.0,-0.774036,0.8930551,0.8666115,0.788982,-1.1422131,1.9364908,4.0479956,0.523243,1.3841316,9.624248,5.3437295,4.177064,24.912851,13.8276005,25.35775,19.082026,110.849525,2.0,1.0,2.0,4.0,12.0,25.0,1.0,5.0,33.0,126.0,75.0,80.0,225.0,213.0,260.0,298.0,1362.0
2.871,L101,230.0,99.0,-182.0,376.0,2831.0,774.0,0.34480792,1.0137068,0.9770462,0.8810291,-0.9739776,1.3092263,3.53206,0.5670702,1.7918508,0.27855557,1.1269534,-0.11616254,0.86577916,0.0512933,0.022221994,0.82150817,12.492969,3.0,0.0,0.0,8.0,-2.0,8.0,23.0,8.0,2.0,-3.0,0.0,5.0,12.0,2.0,7.0,2.0,75.0,R101,-12.0,-5.0,1.0,-27.0,20.0,1034.0,-0.6812132,1.0846632,0.8666115,0.788982,0.109927386,3.9719021,4.500264,1.3048861,2.4567375,11.565406,6.5548406,5.487735,27.825733,14.960243,24.574799,16.899748,122.27126,3.0,3.0,2.0,4.0,24.0,55.0,19.0,30.0,60.0,155.0,89.0,107.0,242.0,225.0,254.0,280.0,1552.0
2.886,L101,272.0,88.0,-36.0,590.0,830.0,732.0,0.115675956,1.0623085,0.95407593,0.8810291,-0.9739776,1.2442449,3.53206,0.38733146,1.7918508,0.3179901,1.1570392,0.0060154353,0.50728446,0.0512933,-0.07942656,0.82150817,11.776304,-3.0,1.0,-1.0,8.0,-2.0,7.0,23.0,1.0,2.0,-2.0,-1.0,7.0,6.0,2.0,6.0,2.0,56.0,R101,-4.0,-1.0,-1.0,-29.0,4.0,999.0,-0.49478763,0.79405826,0.8666115,0.82242346,-0.57966906,4.1783752,5.1222143,1.9197445,3.2164066,13.081509,7.5130076,5.5986075,26.951822,16.138128,23.680798,15.363222,124.17247,5.0,0.0,2.0,5.0,17.0,58.0,41.0,43.0,73.0,175.0,100.0,109.0,237.0,237.0,247.0,266.0,1615.0
2.938,L101,228.0,19.0,33.0,-50.0,367.0,453.0,0.14972906,1.1117884,0.9321551,0.8810291,-0.90856284,0.78288835,3.1470196,0.38733146,2.0083463,0.24079579,1.100041,0.41770005,0.2913384,0.0512933,-0.07942656,0.86700326,11.380469,-2.0,2.0,-2.0,8.0,-1.0,0.0,10.0,1.0,-1.0,-4.0,1.0,14.0,2.0,2.0,6.0,3.0,39.0,R101,0.0,0.0,-1.0,-27.0,17.0,996.0,-0.21431808,1.0846632,0.7735506,0.89075863,0.84932375,7.0143094,6.219956,2.6224856,4.2899923,12.764818,8.120132,7.484256,17.550272,11.776812,14.172737,9.224571,104.62432,8.0,3.0,13.0,7.0,33.0,98.0,74.0,56.0,89.0,171.0,107.0,138.0,177.0,190.0,164.0,183.0,1511.0
