#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
146.688,L101,360.0,-99.0,-36.0,111.0,-408.0,2647.0,0.3883432,1.2654171,1.5119236,0.07808286,-0.54407275,0.7159244,3.062081,0.8175403,1.6671574,0.27855557,1.0555149,-0.17807701,0.24034686,0.112566754,1.2786435,1.1005566,12.850505,4.0,5.0,17.0,-1.0,5.0,-1.0,7.0,16.0,4.0,-3.0,3.0,4.0,1.0,3.0,20.0,8.0,92.0,R101,-9.0,-9.0,0.0,-6.0,27.0,1041.0,-0.58810455,2.2417529,1.155537,1.8092035,-0.27079472,1.4672487,4.0718846,0.6740619,1.8382001,5.526054,2.1968937,1.6521019,16.577682,7.9031672,25.48984,14.748746,86.49348,4.0,17.0,36.0,30.0,20.0,18.0,2.0,12.0,47.0,60.0,34.0,27.0,170.0,141.0,261.0,260.0,1139.0
146.763,L101,132.0,-28.0,216.0,84.0,-4041.0,1228.0,0.22299235,1.7712145,2.4727764,1.8151741,-0.2228055,0.78288835,3.0340843,0.85197794,1.5575138,0.49160206,1.1269534,0.0060154353,0.2913384,0.5194591,2.4294593,2.5179899,19.668634,0.0,14.0,38.0,20.0,11.0,0.0,6.0,17.0,6.0,2.0,0.0,7.0,2.0,10.0,33.0,35.0,201.0,R101,-1.0,0.0,0.0,-16.0,35.0,1001.0,-0.120884605,2.3880916,1.0431386,1.6326385,0.9224014,1.8022515,4.526822,0.98693985,1.9661077,5.526054,3.0830038,2.8360145,17.83271,7.83093,21.464945,13.153445,86.8746,9.0,19.0,32.0,26.0,34.0,23.0,20.0,22.0,50.0,60.0,47.0,49.0,179.0,140.0,229.0,243.0,1182.0
146.842,L101,-253.0,226.0,45.0,-804.0,-2198.0,796.0,0.26207143,2.1438167,1.9807236,1.5951537,0.19197413,0.98210907,2.8424432,0.65562785,1.7275879,0.63730115,1.037792,0.36030018,1.1267163,1.6497122,8.838803,9.007545,35.03968,1.0,20.0,28.0,17.0,20.0,3.0,-1.0,11.0,3.0,5.0,4.0,13.0,16.0,33.0,122.0,132.0,427.0,R101,-5.0,0.0,-2.0,-16.0,22.0,1000.0,1.0618607,4.2949038,1.2178265,1.4216319,3.197586,4.5934114,6.039627,5.744007,3.2164066,5.8000937,4.4176383,5.0154533,7.3944683,5.8540554,4.4541497,6.23781,69.96093,22.0,47.0,38.0,21.0,84.0,64.0,69.0,107.0,73.0,64.0,64.0,98.0,93.0,111.0,55.0,80.0,1090.0
146.913,L101,-256.0,-58.0,12.0,-716.0,84.0,2044.0,0.43324408,2.8229468,3.2452195,3.631664,-0.07636962,0.8495664,3.0062442,0.45960155,2.1731606,1.2045084,1.0555149,-0.30362397,4.250244,3.3451757,37.701046,30.891243,94.689384,5.0,30.0,52.0,50.0,14.0,1.0,5.0,4.0,-3.0,15.0,3.0,2.0,53.0,74.0,391.0,337.0,1033.0,R101,-14.0,7.0,-5.0,-25.0,12.0,1015.0,3.0240164,6.9924088,1.1258825,2.7898107,3.2938569,6.941047,9.17163,9.3724375,3.2164066,4.951553,4.0099845,4.6750493,2.072062,2.5480466,1.4413807,2.7263794,68.35196,48.0,81.0,35.0,50.0,87.0,97.0,140.0,164.0,73.0,52.0,59.0,91.0,34.0,52.0,15.0,29.0,1107.0
146.988,L101,0.0,0.0,-1.0,0.0,13.0,1013.0,0.5755724,3.1136477,3.303518,3.631664,1.4350413,2.2023566,3.291799,0.59584934,1.7219117,4.4383087,2.9535556,1.993321,25.40323,8.705416,23.219362,19.920944,106.50549,8.0,34.0,53.0,50.0,57.0,22.0,15.0,9.0,45.0,58.0,54.0,44.0,206.0,169.0,294.0,255.0,1373.0,R101,-97.0,6.0,-1.0,38.0,-5.0,1386.0,4.493365,8.872175,2.4249265,14.542823,3.0025,12.267524,17.213882,14.83769,1.5476893,3.2158692,2.1353674,2.973247,0.75722075,1.1240422,0.65822107,0.5742951,90.64082,78.0,100.0,66.0,205.0,78.0,164.0,247.0,238.0,39.0,31.0,33.0,52.0,16.0,19.0,6.0,13.0,1385.0
147.063,L101,-1.0,0.0,-1.0,3.0,20.0,1001.0,0.78113025,3.039996,2.7385914,2.7992017,1.7401323,3.4591088,4.463187,1.855051,2.0248818,4.3566513,5.09625,3.2362866,19.71499,9.010458,15.179259,12.457738,91.95292,12.0,33.0,43.0,35.0,67.0,42.0,51.0,41.0,51.0,57.0,79.0,69.0,171.0,173.0,210.0,176.0,1310.0,R101,-298.0,-15.0,-16.0,-49.0,-146.0,2091.0,4.171186,4.504584,2.4771082,25.283546,1.1317731,8.743767,11.402442,8.918567,1.2260028,1.3539933,1.0876157,0.54836124,0.62133616,0.9717296,1.0157061,-0.42141443,73.036316,70.0,50.0,67.0,299.0,37.0,121.0,177.0,157.0,17.0,13.0,10.0,12.0,14.0,15.0,10.0,7.0,1076.0
147.139,L101,-2.0,0.0,-1.0,3.0,18.0,1004.0,1.1754899,3.1136477,2.7385914,3.2583425,1.8031381,5.1427746,5.1437845,3.460086,3.1890934,4.847407,6.3287516,4.860243,20.027893,9.401301,10.116811,8.784082,93.39143,19.0,34.0,43.0,43.0,69.0,68.0,69.0,71.0,69.0,63.0,92.0,99.0,173.0,178.0,141.0,129.0,1360.0,R101,-470.0,-57.0,-64.0,-213.0,-524.0,2322.0,1.4885397,3.2834423,1.5432782,2.230824,0.37357467,4.109477,6.0752697,2.3439438,1.2329419,0.11738434,0.97752035,0.71459866,-0.44234455,0.5399956,1.1025935,-1.7320627,23.958977,27.0,32.0,47.0,39.0,27.0,57.0,70.0,51.0,23.0,3.0,5.0,14.0,-3.0,3.0,11.0,0.0,406.0
147.213,L101,-2.0,0.0,0.0,2.0,15.0,1006.0,1.3549393,3.2628646,2.4727764,4.0336776,3.0036469,8.169129,6.074574,4.848662,3.4868321,4.275075,7.0076156,6.855551,16.667727,9.322289,5.224444,6.067052,92.126854,22.0,36.0,38.0,58.0,101.0,110.0,91.0,94.0,73.0,56.0,99.0,130.0,151.0,177.0,69.0,91.0,1396.0,R101,84.0,-71.0,131.0,-139.0,2669.0,1015.0,-0.774036,2.460063,0.94815916,0.96101207,-1.3849128,1.3334721,4.2681437,0.6018505,1.3779742,0.24858661,0.91615796,-0.1864424,-0.3261457,0.40424585,1.0157061,-0.07694865,11.786884,2.0,20.0,28.0,9.0,10.0,16.0,10.0,9.0,7.0,4.0,-1.0,4.0,-1.0,-1.0,10.0,9.0,135.0
147.363,L101,-8.0,0.0,2.0,17.0,8.0,1014.0,2.046764,4.2090483,3.2452195,5.1151457,4.1363974,14.768372,10.336589,10.977241,4.8507957,2.9922156,6.3287516,7.889969,3.2009869,3.3035948,0.9042939,1.9646784,86.270065,33.0,48.0,52.0,81.0,123.0,184.0,167.0,186.0,90.0,40.0,92.0,144.0,42.0,73.0,16.0,25.0,1396.0,R101,295.0,-22.0,-99.0,154.0,717.0,827.0,-1.1408108,2.460063,0.82838345,0.89075863,-1.7689453,0.79954964,4.1200867,0.81747633,1.4356092,-0.015593896,0.9274927,-0.088089146,-0.3845588,0.3050226,1.1885669,1.0311154,11.406127,-2.0,20.0,21.0,7.0,7.0,8.0,4.0,17.0,5.0,2.0,1.0,5.0,-2.0,-4.0,12.0,16.0,117.0
147.438,L101,-32.0,31.0,2.0,15.0,-1.0,1093.0,2.2410464,3.8045368,4.092242,6.1659474,5.015802,18.13678,14.774312,14.645868,4.354759,1.9415414,4.547586,7.660897,1.059888,1.6497122,0.22326112,1.5452119,91.85939,36.0,43.0,66.0,103.0,137.0,216.0,222.0,234.0,84.0,26.0,73.0,141.0,15.0,33.0,9.0,17.0,1455.0,R101,340.0,27.0,-40.0,-158.0,251.0,1545.0,-0.95849884,2.2417529,0.9273085,0.82242346,-1.638215,0.5997927,4.095915,0.62470526,1.3527391,-0.4254652,0.91407496,-0.088089146,-0.26711157,0.43781045,1.4413807,0.254838,10.3353615,0.0,17.0,27.0,5.0,8.0,5.0,3.0,10.0,8.0,-1.0,-2.0,5.0,0.0,0.0,15.0,11.0,111.0
147.516,L101,-89.0,70.0,0.0,-35.0,-12.0,1269.0,2.8933523,4.374759,7.040881,11.768263,4.751572,21.33857,18.28681,18.932457,3.262466,1.0821,1.9334912,4.6291323,0.6222699,1.4703304,0.22326112,1.1967388,103.80646,46.0,50.0,110.0,188.0,133.0,244.0,256.0,280.0,70.0,13.0,39.0,95.0,8.0,29.0,9.0,10.0,1580.0,R101,304.0,114.0,-11.0,-434.0,-319.0,2750.0,-1.1408108,2.460063,0.9701911,1.1071887,-1.2622584,0.79954964,4.1200867,0.62470526,1.2747478,-0.5658293,0.9206464,-0.38909772,-0.3845588,0.40424585,0.65822107,-0.24757458,9.349516,-2.0,20.0,29.0,13.0,11.0,8.0,4.0,10.0,12.0,-2.0,0.0,2.0,-2.0,-1.0,6.0,8.0,116.0
147.663,L101,-304.0,31.0,-7.0,-90.0,-104.0,2190.0,2.5669734,4.4584274,14.48209,63.704403,1.1345121,5.82273,8.035142,7.3598385,1.2685676,0.4459035,1.0230237,1.4399922,0.6222699,0.62920773,0.123114325,1.5452119,114.66142,41.0,51.0,210.0,487.0,47.0,78.0,130.0,133.0,32.0,1.0,5.0,33.0,8.0,12.0,8.0,17.0,1293.0,R101,267.0,103.0,-56.0,439.0,-2076.0,2129.0,-0.58810455,2.2417529,0.9273085,1.1071887,-1.3849128,0.5997927,4.095915,0.6487849,1.3779742,-0.5658293,0.91407496,-0.70851856,-0.3261457,0.43781045,1.5240719,0.88176733,11.18293,4.0,17.0,27.0,13.0,10.0,5.0,3.0,11.0,7.0,-2.0,-2.0,-1.0,-1.0,0.0,16.0,15.0,122.0
147.888,L101,263.0,17.0,40.0,-122.0,625.0,778.0,0.26207143,1.6531698,1.6726276,0.26464337,0.23384206,1.0479956,3.1185477,0.9962451,1.7918508,0.3179901,0.99591917,0.24414083,0.34354064,0.23265727,0.6166038,1.2454054,15.0372505,1.0,12.0,21.0,1.0,21.0,4.0,9.0,21.0,2.0,-2.0,8.0,11.0,3.0,5.0,13.0,11.0,141.0,R101,-299.0,1.0,-7.0,545.0,12.0,1862.0,-0.21431808,1.9377016,0.9701911,1.9924934,-0.57966906,1.5341839,4.0718846,0.84938425,1.3092324,2.6407595,1.5374354,0.19552408,8.870025,5.983042,35.262207,19.209938,85.570015,8.0,13.0,29.0,34.0,17.0,19.0,2.0,18.0,10.0,25.0,22.0,8.0,107.0,113.0,325.0,299.0,1049.0
147.967,L101,348.0,-27.0,-9.0,147.0,187.0,1389.0,0.43324408,1.5953346,1.757297,0.35614976,-0.07636962,0.9159696,3.0902352,0.62537205,1.7918508,0.3590551,1.100041,0.18535511,0.34354064,0.17301486,0.7131803,1.3936595,14.756931,5.0,11.0,23.0,2.0,14.0,2.0,8.0,10.0,2.0,-1.0,1.0,10.0,3.0,4.0,14.0,14.0,122.0,R101,-11.0,-11.0,0.0,-22.0,29.0,1026.0,0.25089818,2.460063,1.3183998,1.5895666,0.77453697,2.2727373,4.0718846,0.62470526,1.9661077,5.3859315,2.5873098,1.7152687,16.440748,8.490807,24.189201,16.113626,90.25179,13.0,20.0,41.0,25.0,32.0,30.0,2.0,10.0,50.0,58.0,40.0,28.0,169.0,149.0,251.0,273.0,1191.0
148.043,L101,344.0,-80.0,-15.0,208.0,-36.0,2411.0,0.5269141,1.2133504,1.6313521,0.26464337,-0.17300975,0.8495664,3.0340843,0.71829695,1.7918508,0.3590551,1.0230237,-0.05480285,0.2913384,0.29151344,0.42136043,1.1484545,13.336991,7.0,4.0,20.0,1.0,12.0,1.0,6.0,13.0,2.0,-1.0,5.0,6.0,2.0,6.0,11.0,9.0,104.0,R101,0.0,0.0,0.0,-29.0,31.0,998.0,-0.02758699,2.460063,1.0972501,1.5047237,1.5677431,3.016225,4.915522,1.0998678,1.9224021,5.1714973,3.009853,2.6464665,15.363074,8.121501,17.867855,11.774961,81.51142,10.0,20.0,34.0,23.0,44.0,41.0,34.0,25.0,49.0,55.0,46.0,45.0,161.0,144.0,198.0,226.0,1155.0
148.117,L101,227.0,-63.0,97.0,-721.0,-3078.0,1834.0,0.62537456,1.7712145,2.0745327,1.0470686,0.061638564,0.9159696,3.0340843,0.85197794,1.7275879,0.27855557,1.100041,0.18535511,0.50728446,0.23265727,0.5193339,0.91290903,15.845585,9.0,14.0,30.0,10.0,17.0,2.0,6.0,17.0,3.0,-3.0,1.0,10.0,6.0,5.0,12.0,4.0,143.0,R101,-6.0,-2.0,-1.0,-26.0,25.0,997.0,0.5261351,3.3502357,0.9701911,1.8544017,2.4678545,3.4925594,5.7619114,3.3823211,2.6773777,5.8674054,4.834421,3.70642,12.072249,7.7589645,7.5004086,7.429206,73.65207,16.0,33.0,29.0,31.0,63.0,48.0,61.0,69.0,64.0,65.0,69.0,69.0,135.0,139.0,94.0,125.0,1110.0
148.263,L101,0.0,0.0,-1.0,1.0,21.0,1003.0,0.83500034,2.8229468,3.3621864,3.8354647,1.3751245,3.018574,4.2165217,1.855051,1.8669722,3.9498367,4.547586,3.6479025,21.294224,9.243698,15.505139,13.295757,94.672,13.0,30.0,54.0,54.0,55.0,35.0,44.0,41.0,48.0,52.0,73.0,77.0,181.0,176.0,214.0,186.0,1333.0,R101,-137.0,38.0,-5.0,-56.0,-53.0,1331.0,5.511729,9.302377,2.9108396,12.399842,3.519394,18.171564,26.763136,16.494505,1.9224021,4.5714355,2.519852,0.95205396,0.8952313,1.2018073,0.92786545,-0.24757458,107.81646,109.0,104.0,75.0,182.0,94.0,225.0,322.0,256.0,49.0,47.0,39.0,17.0,18.0,21.0,9.0,8.0,1575.0
148.338,L101,-2.0,0.0,0.0,-1.0,18.0,1004.0,0.88976693,2.4746215,2.4211004,4.4645696,1.9982185,5.277024,5.064725,3.871937,2.2536836,3.9498367,7.0076156,5.1568575,16.81652,10.381941,8.104491,7.114407,87.247314,14.0,25.0,37.0,67.0,75.0,70.0,67.0,78.0,55.0,52.0,99.0,104.0,152.0,190.0,111.0,106.0,1302.0,R101,-266.0,18.0,-14.0,-58.0,-128.0,1666.0,5.1067677,6.0320187,2.5297706,21.661367,2.262535,16.500782,18.582304,10.030915,1.4078658,3.0287282,1.4029105,-0.088089146,0.55420226,1.2018073,1.2736645,0.09050758,91.57805,96.0,70.0,68.0,271.0,58.0,209.0,260.0,174.0,34.0,29.0,19.0,5.0,13.0,21.0,13.0,10.0,1350.0
148.488,L101,-33.0,46.0,1.0,1.0,-2.0,1079.0,2.046764,3.6467667,7.817135,15.488434,3.3818269,14.269712,12.916682,13.123675,2.5012906,1.0821,2.7290587,7.736801,1.2634943,1.6497122,0.7131803,1.2944504,91.66109,33.0,41.0,121.0,230.0,109.0,179.0,201.0,215.0,59.0,13.0,51.0,142.0,18.0,33.0,14.0,12.0,1471.0,R101,-328.0,-15.0,-5.0,-285.0,-516.0,3074.0,-0.95849884,2.9469428,0.8562051,1.2607844,-1.2622584,2.0036645,4.5804095,0.78660965,1.3298384,0.11738434,0.93664944,0.54836124,-0.44234455,0.43781045,0.5661601,-1.1498079,12.55791,0.0,27.0,23.0,17.0,11.0,26.0,22.0,16.0,9.0,3.0,2.0,12.0,-3.0,0.0,5.0,3.0,173.0
148.563,L101,-106.0,28.0,-2.0,-86.0,-53.0,1298.0,3.0884988,4.4584274,12.292559,27.877205,2.7018344,18.468287,17.507893,17.71345,1.1748728,0.90645456,1.1213392,3.0344293,0.5642031,1.1897804,0.022221994,1.2944504,113.4159,49.0,51.0,182.0,343.0,94.0,219.0,249.0,268.0,19.0,10.0,20.0,65.0,7.0,23.0,7.0,12.0,1618.0,R101,167.0,-103.0,87.0,-442.0,1620.0,833.0,-0.774036,2.5313163,0.8562051,1.1830697,-1.0247353,1.2666298,4.2182093,0.62470526,1.3092324,0.24858661,0.91615796,-0.1864424,-0.3845588,0.43781045,0.5661601,-0.7789142,11.009397,2.0,21.0,23.0,15.0,13.0,15.0,8.0,10.0,10.0,4.0,-1.0,4.0,-2.0,0.0,5.0,5.0,132.0
148.638,L101,-345.0,54.0,12.0,-48.0,-217.0,2324.0,1.8542147,4.5426297,11.536646,64.942245,0.43255174,4.613609,7.026421,5.7974257,1.1857711,0.5873412,1.0762466,2.0429382,0.8032392,0.78896344,0.123114325,1.3438697,108.69722,30.0,52.0,172.0,490.0,26.0,60.0,111.0,109.0,18.0,4.0,2.0,45.0,11.0,15.0,8.0,13.0,1166.0,R101,285.0,-28.0,-112.0,251.0,799.0,756.0,-0.95849884,2.3153422,0.90766317,0.89075863,-1.3849128,0.79954964,4.293332,0.81747633,1.3092324,0.24858661,0.9274927,-0.088089146,-0.20746252,0.43781045,1.2736645,0.254838,11.836785,0.0,18.0,26.0,7.0,10.0,8.0,11.0,17.0,10.0,4.0,1.0,5.0,1.0,0.0,13.0,11.0,142.0
148.788,L101,-355.0,-15.0,76.0,377.0,-389.0,2906.0,0.3026972,2.1438167,1.9347457,1.4436396,-0.3784427,1.4385979,3.6249738,1.0338919,2.0083463,0.3179901,1.0230237,0.36030018,0.6222699,0.84098905,0.022221994,1.0530491,17.79211,2.0,20.0,27.0,15.0,8.0,10.0,26.0,22.0,-1.0,-2.0,5.0,13.0,8.0,16.0,7.0,7.0,183.0,R101,389.0,91.0,-9.0,148.0,-1188.0,2883.0,-0.86649245,2.8788168,0.99338055,0.9968515,-0.90978354,0.93285894,4.095915,0.55992734,1.2607923,-0.15037605,0.91615796,-0.1864424,-0.44234455,0.43781045,1.1885669,0.254838,11.960477,1.0,26.0,30.0,10.0,14.0,10.0,3.0,7.0,13.0,1.0,-1.0,4.0,-3.0,0.0,12.0,11.0,138.0
148.863,L101,151.0,-36.0,-68.0,136.0,897.0,409.0,0.4794531,1.538301,1.5908005,0.6236984,-0.12420734,1.179053,3.2044446,0.8175403,1.8600168,0.3179901,1.0111572,0.36030018,0.34354064,0.17301486,0.5193339,0.91290903,14.807344,6.0,10.0,19.0,5.0,13.0,6.0,12.0,16.0,1.0,-2.0,6.0,13.0,3.0,4.0,12.0,4.0,128.0,R101,-166.0,-139.0,32.0,-423.0,1563.0,721.0,-0.6812132,2.3880916,0.9273085,1.5469275,-0.6872919,1.3334721,4.1200867,0.9511102,1.3092324,1.0000433,1.0154818,0.71459866,2.2278454,1.6489786,17.755634,9.65334,45.223644,3.0,19.0,27.0,24.0,16.0,16.0,4.0,21.0,10.0,10.0,7.0,14.0,36.0,32.0,197.0,192.0,628.0
148.938,L101,345.0,-45.0,-6.0,118.0,154.0,1574.0,0.22299235,1.8314093,1.6313521,0.1719577,-0.029468155,0.78288835,3.062081,0.71829695,1.508163,0.27855557,1.0021396,0.12608112,0.50728446,0.112566754,0.6166038,0.86700326,13.409908,0.0,15.0,20.0,0.0,15.0,0.0,7.0,13.0,7.0,-3.0,7.0,9.0,6.0,3.0,13.0,3.0,115.0,R101,-73.0,-59.0,-7.0,-124.0,39.0,1361.0,-0.49478763,2.3153422,1.2839507,1.9924934,0.19982682,1.8693534,4.0718846,0.62470526,1.2499111,5.526054,1.9574522,0.71459866,14.967018,8.048452,29.705206,17.962238,91.9937,5.0,18.0,40.0,34.0,25.0,24.0,2.0,10.0,25.0,60.0,30.0,14.0,158.0,143.0,291.0,289.0,1168.0
149.014,L101,368.0,-81.0,-21.0,129.0,-350.0,2822.0,0.3026972,1.3720835,1.7146137,0.4464872,-0.12420734,0.9159696,3.1756516,0.7506897,1.4623692,0.3179901,0.99799067,-0.05480285,0.24034686,0.112566754,1.1860161,0.73176587,13.548227,2.0,7.0,22.0,3.0,13.0,2.0,11.0,14.0,8.0,-2.0,12.0,6.0,1.0,3.0,19.0,0.0,121.0,R101,-2.0,-1.0,0.0,-20.0,30.0,1001.0,-0.49478763,2.460063,1.2504195,1.7644256,0.9224014,2.070875,4.1688595,0.6487849,1.6475185,6.066715,3.382508,2.4983895,18.54777,8.791129,23.680798,15.155437,92.56131,5.0,20.0,39.0,29.0,34.0,27.0,6.0,11.0,42.0,68.0,51.0,42.0,184.0,153.0,247.0,264.0,1222.0
149.094,L101,359.0,-94.0,1.0,-44.0,-1436.0,3065.0,0.14972906,1.4266679,1.7146137,0.7105949,-0.27362347,0.98210907,3.0902352,0.59584934,1.6671574,0.27855557,0.9924446,-0.05480285,0.39694083,0.23265727,0.7131803,0.6875268,13.309836,-2.0,8.0,22.0,6.0,10.0,3.0,8.0,9.0,4.0,-3.0,9.0,6.0,4.0,5.0,14.0,-1.0,102.0,R101,-5.0,-2.0,-2.0,-19.0,24.0,998.0,0.5261351,3.4169607,1.0696614,1.8544017,2.9023707,3.8346126,6.039627,4.2381916,3.153873,6.3269024,5.4293776,4.3987236,9.7502365,6.5769954,6.1978283,6.8499293,72.56583,16.0,34.0,33.0,31.0,75.0,53.0,69.0,83.0,72.0,72.0,76.0,85.0,115.0,122.0,78.0,100.0,1114.0
149.163,L101,100.0,-10.0,196.0,-797.0,-4293.0,1157.0,0.18552329,1.5953346,2.3193185,1.0470686,-0.48770285,1.4385979,3.0062442,0.88707715,1.5575138,0.3590551,1.0111572,0.18535511,0.45152625,0.23265727,0.6166038,0.95922124,15.364552,-1.0,11.0,35.0,10.0,6.0,10.0,5.0,18.0,6.0,-1.0,6.0,10.0,5.0,5.0,13.0,5.0,143.0,R101,-4.0,3.0,-3.0,-21.0,18.0,1007.0,2.0490227,4.718418,1.2839507,1.9000177,3.4222822,5.292146,6.4434724,5.3025236,3.3432806,6.1975527,6.1200285,5.325591,6.0969353,4.802035,3.7237346,5.12793,71.148926,34.0,53.0,40.0,32.0,91.0,74.0,80.0,100.0,75.0,70.0,84.0,104.0,80.0,94.0,45.0,57.0,1113.0
149.238,L101,-275.0,-9.0,26.0,-18.0,85.0,1560.0,1.0589948,2.9669907,3.1297653,3.2583425,-0.17300975,0.9159696,3.0340843,0.34328243,2.0083463,1.4608864,0.9935302,-0.30362397,9.237506,4.0804825,32.675694,27.075981,91.76322,17.0,32.0,50.0,43.0,12.0,2.0,6.0,-1.0,-1.0,19.0,11.0,2.0,97.0,91.0,363.0,312.0,1055.0,R101,-11.0,7.0,-3.0,-31.0,9.0,1008.0,2.6307275,6.901229,1.5836129,3.9198847,3.3579879,7.680505,8.54636,7.071194,4.2899923,5.934269,5.5152073,5.065895,1.8419023,2.0845134,1.2736645,2.2510602,69.948006,42.0,80.0,48.0,70.0,89.0,107.0,128.0,128.0,89.0,66.0,77.0,99.0,31.0,42.0,13.0,25.0,1134.0
149.314,L101,-1.0,1.0,0.0,-8.0,4.0,1020.0,0.83500034,3.039996,3.721521,3.7850797,1.0115192,1.3092263,3.0340843,0.62537205,1.3451027,3.386922,1.7111793,1.4399922,23.402147,8.115857,24.150633,21.740868,102.654495,13.0,33.0,60.0,53.0,43.0,8.0,6.0,10.0,35.0,45.0,35.0,33.0,194.0,161.0,302.0,271.0,1302.0,R101,-107.0,21.0,-5.0,-44.0,-56.0,1230.0,4.814318,8.350797,3.080184,16.022755,3.229716,15.997745,19.592894,12.12117,1.4596487,4.1723957,2.655659,1.4556264,1.3216846,1.3204836,1.1025935,0.41608608,97.113754,87.0,95.0,78.0,220.0,85.0,204.0,269.0,204.0,36.0,42.0,41.0,24.0,24.0,24.0,11.0,12.0,1456.0
149.394,L101,0.0,0.0,0.0,-6.0,10.0,1009.0,1.2347175,3.2628646,3.843906,4.131015,1.2553014,1.9496464,3.3806357,0.88707715,1.4060863,4.4383087,2.802883,2.339589,23.89742,9.322289,22.433084,20.475708,107.06053,20.0,36.0,62.0,60.0,51.0,18.0,18.0,18.0,37.0,58.0,52.0,51.0,197.0,177.0,287.0,260.0,1402.0,R101,-210.0,2.0,-16.0,-134.0,-133.0,1596.0,5.2629223,5.867257,3.080184,25.421669,2.084077,15.503404,18.582304,11.259398,1.2499111,2.4395688,1.3611367,0.95205396,0.8952313,1.2410948,1.1885669,-0.07694865,96.31184,101.0,68.0,78.0,300.0,54.0,199.0,260.0,192.0,25.0,23.0,18.0,17.0,18.0,22.0,12.0,9.0,1396.0
149.537,L101,-2.0,0.0,0.0,-8.0,5.0,1004.0,0.7282036,2.7519214,3.1297653,4.6050444,2.240233,5.6163993,5.765865,4.6005316,3.0446296,2.682582,7.4957113,5.9067264,16.81652,9.802649,5.862534,6.1358137,87.185135,11.0,29.0,50.0,70.0,82.0,75.0,84.0,90.0,67.0,36.0,104.0,116.0,152.0,183.0,78.0,92.0,1319.0,R101,-432.0,-54.0,-66.0,-470.0,-198.0,2295.0,2.5615838,5.1607394,4.9753838,14.833332,1.2635258,7.9807754,7.9169965,4.6744094,1.260994,1.1195782,0.9954594,0.54836124,0.16301422,0.9717296,1.0157061,-1.3403915,54.101196,41.0,59.0,109.0,208.0,39.0,111.0,115.0,90.0,26.0,11.0,6.0,12.0,7.0,15.0,10.0,2.0,861.0
149.542,L101,-2.0,-1.0,0.0,-8.0,5.0,1006.0,1.4772713,2.5429127,3.187299,5.301089,2.871112,7.9369373,6.2564983,5.669469,3.0446296,2.2313905,7.202639,6.3707576,12.114367,7.7613544,4.492637,4.857437,83.3178,24.0,26.0,51.0,85.0,98.0,107.0,95.0,107.0,67.0,30.0,101.0,123.0,119.0,156.0,59.0,73.0,1321.0,R101,-250.0,-39.0,11.0,-14.0,1273.0,2396.0,-0.86649245,2.2417529,0.7735506,1.0699425,-0.79731625,0.9995556,4.318669,0.6018505,1.3092324,0.5057741,0.91615796,-0.088089146,-0.20746252,0.37092736,0.4729377,-0.7789142,10.842076,1.0,17.0,13.0,12.0,15.0,11.0,12.0,9.0,10.0,6.0,-1.0,5.0,1.0,-2.0,4.0,5.0,118.0
149.613,L101,-4.0,-2.0,0.0,-2.0,2.0,1008.0,1.2347175,3.4913764,3.303518,6.1659474,3.2838058,9.8705635,7.597281,7.6907997,4.0319843,2.013074,5.5644565,7.2149305,8.1276865,6.0317235,1.998005,3.2799594,80.89983,20.0,39.0,53.0,103.0,107.0,131.0,122.0,138.0,80.0,27.0,84.0,135.0,88.0,129.0,28.0,48.0,1332.0,R101,246.0,-42.0,-65.0,86.0,919.0,594.0,-1.1408108,2.2417529,0.8720865,0.89075863,-1.0247353,0.66635096,4.2681437,0.6018505,1.3527391,0.24858661,0.91407496,0.28637108,-0.3261457,0.43781045,1.1025935,-0.24757458,11.143852,-2.0,17.0,24.0,7.0,13.0,6.0,10.0,9.0,8.0,4.0,-2.0,9.0,-1.0,0.0,11.0,8.0,121.0
